Model,Brand,Year,Price,Mileage,Transmission
BMW 330e,BMW,2017,63913,52000,Automatic
Mazda CX-3,Mazda,2017,58913,62000,Automatic
Perodua Myvi,Perodua,2018,32913,42000,Automatic
Nissan X-Trail,Nissan,2017,58800,72000,Automatic
Proton Saga,Proton,2020,25319,47000,Automatic
Proton X70,Proton,2020,59686,62000,Automatic
Perodua Myvi,Perodua,2017,34119,62000,Automatic
Volkswagen Beetle,Volkswagen,2013,46700,97000,Automatic
Perodua Myvi,Perodua,2021,44913,42000,Automatic
Proton Persona,Proton,2007,5999,167000,Automatic
Mazda 3,Mazda,2012,24700,97000,Automatic
Toyota Vios,Toyota,2022,65800,22000,Automatic
Toyota Alphard,Toyota,2017,185700,97000,Automatic
Honda Accord,Honda,2022,124800,17000,Automatic
Mercedes-Benz C250,Mercedes-Benz,2016,126800,92000,Automatic
Isuzu D-Max,Isuzu,2011,25800,127000,Manual
Toyota Vellfire,Toyota,2012,68800,97000,Automatic
Perodua Myvi,Perodua,2018,39800,67000,Automatic
Honda Step WGN,Honda,2021,149800,27000,Automatic
Volkswagen Polo,Volkswagen,2017,34400,107000,Automatic
Rolls-Royce Ghost,Rolls-Royce,2013,698500,17000,Automatic
BMW X1,BMW,2019,95999,52000,Automatic
BMW X5,BMW,2017,89900,102000,Automatic
Toyota Alphard,Toyota,2019,213999,62000,Automatic
BMW 330i,BMW,2019,172999,62000,Automatic
Mercedes-Benz C300,Mercedes-Benz,2018,175999,32000,Automatic
BMW 330e,BMW,2018,79999,62000,Automatic
Mazda CX-5,Mazda,2018,74800,67000,Automatic
Toyota Sienta,Toyota,2016,52800,97000,Automatic
BMW X5,BMW,2017,93800,67000,Automatic
BMW 530i,BMW,2018,145800,62000,Automatic
BMW X1,BMW,2019,88888,62000,Automatic
BMW 528i,BMW,2012,56800,147000,Automatic
BMW 330e,BMW,2019,82800,37000,Automatic
Mercedes-Benz C43 AMG,Mercedes-Benz,2019,183800,92000,Automatic
BMW X5,BMW,2021,243800,57000,Automatic
BMW 530e,BMW,2019,106800,52000,Automatic
BMW 530e,BMW,2021,143800,67000,Automatic
BMW X5,BMW,2019,113800,72000,Automatic
BMW X5,BMW,2019,118800,52000,Automatic
BMW X5,BMW,2021,249800,57000,Automatic
BMW X5,BMW,2019,115800,52000,Automatic
BMW X5,BMW,2019,113800,72000,Automatic
Ford Ranger,Ford,2018,59800,82000,Automatic
BMW X5,BMW,2019,116800,57000,Automatic
BMW 520d,BMW,2011,48800,122000,Automatic
Volkswagen Polo,Volkswagen,2014,19900,92000,Automatic
Perodua Myvi,Perodua,2018,43800,97000,Automatic
Perodua Bezza,Perodua,2017,26999,92000,Automatic
Perodua Myvi,Perodua,2006,12999,87000,Automatic
Honda CR-V,Honda,2018,87900,47000,Automatic
BMW X1,BMW,2021,135900,17000,Automatic
Lamborghini Aventador,Lamborghini,2012,1080000,52000,Automatic
Subaru Forester,Subaru,2017,41900,92000,Automatic
Porsche Panamera,Porsche,2017,388000,72000,Automatic
Honda Civic,Honda,2020,97800,102000,Automatic
Mercedes-Benz G350,Mercedes-Benz,2015,358000,82000,Automatic
Mercedes-Benz G350,Mercedes-Benz,2015,358000,82000,Automatic
Perodua Alza,Perodua,2013,23800,147000,Automatic
Honda Civic,Honda,2018,89800,157000,Automatic
Mercedes-Benz C200,Mercedes-Benz,2019,135800,92000,Automatic
Volvo XC60,Volvo,2019,144800,82000,Automatic
Mercedes-Benz C350 e,Mercedes-Benz,2017,89800,82000,Automatic
Toyota Land Cruiser,Toyota,2008,107800,147000,Automatic
Mercedes-Benz A250,Mercedes-Benz,2019,169800,52000,Automatic
Honda CR-V,Honda,2017,92800,87000,Automatic
Toyota Hilux,Toyota,2020,114800,12000,Automatic
Honda Civic,Honda,2020,84800,72000,Automatic
Mercedes-Benz E250 CGI,Mercedes-Benz,2012,49800,162000,Automatic
Toyota Camry,Toyota,2019,127800,82000,Automatic
Ford Ranger,Ford,2020,124800,32000,Automatic
Volkswagen Golf,Volkswagen,2023,179800,32000,Automatic
Toyota Harrier,Toyota,2014,84800,92000,Automatic
Mercedes-Benz GLC300,Mercedes-Benz,2021,257800,37000,Automatic
BMW X3,BMW,2018,124800,137000,Automatic
Perodua Myvi,Perodua,2009,12550,97000,Automatic
BMW X3,BMW,2021,213800,22000,Automatic
Mercedes-Benz E200,Mercedes-Benz,2017,138700,37000,Automatic
Toyota Alphard,Toyota,2005,37800,87000,Automatic
Land Rover Range Rover Sport,Land,2015,228000,92000,Automatic
Toyota Land Cruiser,Toyota,2018,288000,72000,Automatic
Toyota Land Cruiser,Toyota,2018,288000,72000,Automatic
Proton Iriz,Proton,2016,22400,142000,Automatic
Proton Saga,Proton,2023,34500,12000,Automatic
Perodua Myvi,Perodua,2020,47000,72000,Automatic
Perodua Aruz,Perodua,2019,54000,97000,Automatic
Perodua AXIA,Perodua,2018,28400,42000,Automatic
Toyota Vios,Toyota,2017,50000,95310,Automatic
Proton X70,Proton,2021,78000,47502,Automatic
Perodua Myvi,Perodua,2021,49000,57800,Automatic
Honda Jazz,Honda,2016,52000,92154,Automatic
Mazda CX-3,Mazda,2018,81900,119056,Automatic
Proton Saga,Proton,2021,33000,50233,Automatic
Honda CR-V,Honda,2022,135400,33628,Automatic
Honda Jazz,Honda,2018,61400,101069,Automatic
Mercedes-Benz E300,Mercedes-Benz,2022,209700,92000,Automatic
Land Rover Range Rover Sport,Land,2016,388000,57000,Automatic
BMW X3,BMW,2022,223800,17000,Automatic
Toyota Camry,Toyota,2010,31900,102000,Automatic
BMW 320i,BMW,2020,133800,87000,Automatic
BMW 530e,BMW,2019,127800,42000,Automatic
BMW 530e,BMW,2019,127800,42000,Automatic
BMW X1,BMW,2021,123800,77000,Automatic
Toyota Alphard,Toyota,2015,136800,82000,Automatic
Mercedes-Benz GLC250,Mercedes-Benz,2017,139800,72000,Automatic
Mercedes-Benz A250,Mercedes-Benz,2021,175800,32000,Automatic
Mercedes-Benz C300,Mercedes-Benz,2023,274800,17000,Automatic
Peugeot 3008,Peugeot,2018,68400,82000,Automatic
Proton X70,Proton,2020,72900,37000,Automatic
Mercedes-Benz GLC300,Mercedes-Benz,2022,298500,52000,Automatic
Perodua Aruz,Perodua,2020,56900,62000,Automatic
Toyota Corolla Altis,Toyota,2018,65800,82000,Automatic
Perodua Myvi,Perodua,2019,44800,92000,Automatic
BMW 528i,BMW,2015,75800,92000,Automatic
BMW X3,BMW,2022,223800,37000,Automatic
BMW 330e,BMW,2022,169800,17000,Automatic
BMW 530e,BMW,2019,126800,37000,Automatic
Perodua Myvi,Perodua,2015,25900,147000,Automatic
Mercedes-Benz E350 e,Mercedes-Benz,2018,122800,87000,Automatic
Honda Accord,Honda,2016,65000,122000,Automatic
BMW X1,BMW,2019,82800,62000,Automatic
BMW 530i,BMW,2017,129800,82000,Automatic
BMW 330i,BMW,2022,199800,32000,Automatic
Mercedes-Benz C250,Mercedes-Benz,2018,127800,77000,Automatic
Honda City,Honda,2019,59000,72000,Automatic
Mercedes-Benz E300,Mercedes-Benz,2017,193800,52000,Automatic
BMW X1,BMW,2019,79800,112000,Automatic
BMW X3,BMW,2019,122800,82000,Automatic
Mercedes-Benz C180,Mercedes-Benz,2016,83800,82000,Automatic
BMW 318i,BMW,2018,59800,67000,Automatic
Mercedes-Benz E200,Mercedes-Benz,2017,178500,87000,Automatic
Mercedes-Benz C200K,Mercedes-Benz,2009,39700,97000,Automatic
Mercedes-Benz B180,Mercedes-Benz,2011,25700,97000,Automatic
Mercedes-Benz S350,Mercedes-Benz,2009,85500,97000,Automatic
Mercedes-Benz E300,Mercedes-Benz,2011,57500,97000,Automatic
MINI Countryman,MINI,2018,118800,92000,Automatic
BMW 530e,BMW,2021,195800,27000,Automatic
Honda BR-V,Honda,2017,40800,97000,Automatic
Toyota Rush,Toyota,2010,21800,87000,Automatic
Mercedes-Benz CLA45 AMG,Mercedes-Benz,2015,155700,87000,Automatic
Mercedes-Benz GLC250,Mercedes-Benz,2016,119800,77000,Automatic
BMW 530e,BMW,2021,195800,42000,Automatic
Mazda 3,Mazda,2020,112800,62000,Automatic
Land Rover Range Rover Evoque,Land,2021,258500,62000,Automatic
Volkswagen Tiguan,Volkswagen,2019,72800,37000,Automatic
Land Rover Range Rover Evoque,Land,2022,229700,37000,Automatic
BMW 530e,BMW,2018,109800,57000,Automatic
Mercedes-Benz C200,Mercedes-Benz,2023,219800,37000,Automatic
BMW 328i,BMW,2014,74800,97000,Automatic
Land Rover Range Rover Sport,Land,2017,228500,87000,Automatic
BMW 328i,BMW,2014,74800,97000,Automatic
Land Rover Range Rover Sport,Land,2020,288500,97000,Automatic
BMW 320i,BMW,2020,141800,37000,Automatic
Kia Carnival,Kia,2017,75999,72000,Automatic
Nissan Teana,Nissan,2012,22800,117000,Automatic
BMW X1,BMW,2017,68800,72000,Automatic
Perodua Myvi,Perodua,2018,33800,82000,Automatic
Proton Saga,Proton,2022,29800,47000,Automatic
Honda Accord,Honda,2019,79800,72000,Automatic
Honda City,Honda,2023,66800,12000,Automatic
Honda CR-V,Honda,2015,50800,122000,Automatic
BMW 318i,BMW,2018,58800,57000,Automatic
Toyota Hilux,Toyota,2021,114800,82000,Automatic
Land Rover Range Rover Velar,Land,2021,248500,67000,Automatic
Toyota Vios,Toyota,2014,39800,82000,Automatic
Toyota Alphard,Toyota,2015,155800,87000,Automatic
Mercedes-Benz CLA250,Mercedes-Benz,2013,76800,107000,Automatic
Mercedes-Benz CLA250,Mercedes-Benz,2013,76800,107000,Automatic
Honda City,Honda,2016,43800,87000,Automatic
Honda City,Honda,2021,67800,62000,Automatic
Nissan Almera,Nissan,2012,18800,97000,Automatic
Toyota Yaris,Toyota,2022,68800,47000,Automatic
Mazda CX-5,Mazda,2016,53800,97000,Automatic
Perodua AXIA,Perodua,2019,29800,87000,Automatic
Proton Saga,Proton,2016,14800,112000,Automatic
Toyota Hilux,Toyota,2020,99800,97000,Automatic
Mercedes-Benz A250,Mercedes-Benz,2015,90800,92000,Automatic
BMW 318i,BMW,2016,58800,77000,Automatic
Peugeot 5008,Peugeot,2023,102888,7000,Automatic
Toyota Land Cruiser,Toyota,2012,148500,97000,Automatic
Toyota Land Cruiser,Toyota,2017,208500,97000,Automatic
BMW 330i,BMW,2022,179800,62000,Automatic
Proton Exora,Proton,2014,25700,137000,Automatic
Perodua Aruz,Perodua,2020,56300,82000,Automatic
Land Rover Range Rover Sport,Land,2020,528800,47000,Automatic
Toyota Land Cruiser,Toyota,2012,208500,87000,Automatic
Mercedes-Benz GLC250,Mercedes-Benz,2019,158800,92000,Automatic
Nissan Navara,Nissan,2017,45800,72000,Manual
Hyundai Tucson,Hyundai,2019,47800,77000,Automatic
Ford MUSTANG,Ford,2021,177500,57000,Automatic
Honda HR-V,Honda,2015,46800,147000,Automatic
Mazda 2,Mazda,2019,45800,67000,Automatic
Honda City,Honda,2018,58000,69428,Automatic
Toyota Vios,Toyota,2019,64900,79824,Automatic
Honda City,Honda,2014,35800,124695,Automatic
Honda City,Honda,2015,35600,159365,Automatic
Honda Civic,Honda,2020,98000,75724,Automatic
Perodua Myvi,Perodua,2018,42800,93094,Automatic
Perodua Myvi,Perodua,2021,43000,50635,Automatic
Perodua Bezza,Perodua,2018,36700,85492,Automatic
Perodua Alza,Perodua,2019,55900,73562,Automatic
Perodua AXIA,Perodua,2016,26200,94655,Automatic
Perodua AXIA,Perodua,2019,31800,66459,Automatic
Mazda 2,Mazda,2016,40800,82000,Automatic
Honda CR-V,Honda,2018,91900,111099,Automatic
Honda City,Honda,2023,76900,22905,Automatic
Honda City,Honda,2016,42300,106517,Automatic
Perodua Myvi,Perodua,2019,45800,65499,Automatic
Ford MUSTANG,Ford,2021,188500,42000,Automatic
Honda Jazz,Honda,2017,49800,77000,Automatic
Audi Q7,Audi,2016,99800,147000,Automatic
Nissan Navara,Nissan,2018,49800,62000,Automatic
Mercedes-Benz G350,Mercedes-Benz,2016,399000,77000,Automatic
Mazda 3,Mazda,2016,49800,112000,Automatic
BMW X4,BMW,2022,308800,37000,Automatic
Ford MUSTANG,Ford,2017,169850,67000,Automatic
Toyota Vellfire,Toyota,2010,60800,112000,Automatic
Perodua Myvi,Perodua,2009,12800,142000,Automatic
Perodua Bezza,Perodua,2017,31800,101474,Automatic
Nissan Almera,Nissan,2015,26400,88733,Automatic
Proton Saga,Proton,2012,12900,120651,Automatic
Perodua Myvi,Perodua,2023,52400,10149,Automatic
Toyota Vios,Toyota,2019,58400,69142,Automatic
Proton Iriz,Proton,2019,31900,52965,Automatic
Honda HR-V,Honda,2016,47500,111988,Automatic
Proton Saga,Proton,2016,23000,112000,Automatic
Perodua Bezza,Perodua,2018,38100,47000,Automatic
Perodua AXIA,Perodua,2022,37400,42400,Automatic
Toyota Yaris,Toyota,2019,60000,67000,Automatic
Perodua Bezza,Perodua,2018,33800,102417,Automatic
Perodua Myvi,Perodua,2018,41000,102000,Automatic
Proton Persona,Proton,2019,32000,73939,Automatic
Perodua Myvi,Perodua,2021,49000,57000,Automatic
Proton Exora,Proton,2017,29400,102226,Automatic
Proton Persona,Proton,2018,32400,63808,Automatic
Proton Saga,Proton,2019,28400,35621,Automatic
MINI Countryman,MINI,2024,228888,2000,Automatic
Perodua AXIA,Perodua,2019,31500,72000,Automatic
Perodua Bezza,Perodua,2016,33000,67000,Automatic
BMW X4,BMW,2015,81999,102000,Automatic
Honda Civic,Honda,2016,68800,92000,Automatic
Perodua Myvi,Perodua,2012,20800,102000,Automatic
Toyota Vellfire,Toyota,2008,53800,117000,Automatic
Toyota Alphard,Toyota,2007,31800,102000,Automatic
BMW 330e,BMW,2017,61800,77000,Automatic
Ford MUSTANG,Ford,2017,176800,52000,Automatic
BMW X5,BMW,2018,79800,67000,Automatic
Mercedes-Benz CLA250,Mercedes-Benz,2016,128000,227000,Automatic
Porsche Macan,Porsche,2015,198500,52000,Automatic
Toyota Vios,Toyota,2014,36800,97000,Automatic
Audi A7,Audi,2014,89800,97000,Automatic
Toyota Yaris,Toyota,2022,67800,22000,Automatic
Porsche Cayman,Porsche,2016,198500,47000,Automatic
Mercedes-Benz A200,Mercedes-Benz,2019,133999,67000,Automatic
Mercedes-Benz A200,Mercedes-Benz,2022,163999,32000,Automatic
Lexus CT200h,Lexus,2013,54800,122000,Automatic
Toyota Prius,Toyota,2013,28800,117000,Automatic
Porsche Cayman,Porsche,2014,218500,92000,Automatic
Toyota Vellfire,Toyota,2012,79800,77000,Automatic
Toyota Hiace,Toyota,2016,87800,77000,Manual
Toyota Hilux,Toyota,2020,73800,57000,Manual
Toyota Hiace,Toyota,2014,79800,82000,Manual
Toyota Hiace,Toyota,2010,59800,122000,Manual
Toyota Hiace,Toyota,2018,79800,67000,Manual
Toyota Hiace,Toyota,2015,69800,82000,Manual
Toyota Hiace,Toyota,2013,69800,112000,Manual
Toyota Hiace,Toyota,2023,122800,22000,Manual
Nissan Navara,Nissan,2015,25800,117000,Manual
Nissan X-Trail,Nissan,2015,35800,82000,Automatic
Toyota Hiace,Toyota,2011,61800,112000,Manual
Toyota Hilux,Toyota,2011,45800,132000,Manual
Porsche Macan,Porsche,2019,208500,87000,Automatic
Toyota Harrier,Toyota,2020,163600,52000,Automatic
Mercedes-Benz A250,Mercedes-Benz,2014,69700,132000,Automatic
Mercedes-Benz C200,Mercedes-Benz,2017,149700,47000,Automatic
BMW X5,BMW,2020,248800,62000,Automatic
Mercedes-Benz E300,Mercedes-Benz,2021,239700,42000,Automatic
Honda Jazz,Honda,2016,41700,92000,Automatic
Honda Jazz,Honda,2019,54800,92000,Automatic
Lamborghini Huracan,Lamborghini,2016,1080000,22000,Automatic
BMW 530e,BMW,2022,225800,42000,Automatic
Perodua Myvi,Perodua,2022,52988,12000,Automatic
Mazda 3,Mazda,2020,112800,62000,Automatic
Honda Civic,Honda,2017,82800,72000,Automatic
Honda City,Honda,2022,82800,27000,Automatic
Mazda CX-5,Mazda,2016,59800,87000,Automatic
BMW 330e,BMW,2019,94800,57000,Automatic
Mercedes-Benz GLC250,Mercedes-Benz,2019,173800,92000,Automatic
Toyota Estima,Toyota,2014,79800,107000,Automatic
Mercedes-Benz C200,Mercedes-Benz,2019,135800,97000,Automatic
BMW 318i,BMW,2019,82800,102000,Automatic
Toyota Vellfire,Toyota,2015,157800,87000,Automatic
Toyota Camry,Toyota,2019,127800,82000,Automatic
Honda City,Honda,2021,73800,72000,Automatic
Mercedes-Benz GLC300,Mercedes-Benz,2020,237800,42000,Automatic
Toyota Hilux,Toyota,2015,49800,82000,Manual
Toyota Hilux,Toyota,2019,114800,12000,Automatic
Honda CR-V,Honda,2017,90800,82000,Automatic
Mercedes-Benz A250,Mercedes-Benz,2019,169800,52000,Automatic
Toyota Camry,Toyota,2016,73800,92000,Automatic
Toyota Hilux,Toyota,2013,49800,117000,Automatic
Nissan Vanette,Nissan,2007,16800,132000,Manual
Volkswagen Golf,Volkswagen,2023,179800,27000,Automatic
Honda Odyssey,Honda,2012,59800,92000,Automatic
Honda City,Honda,2021,72999,42000,Automatic
Ford Ranger,Ford,2017,48800,117000,Manual
Isuzu D-Max,Isuzu,2022,71800,37000,Manual
Honda Odyssey,Honda,2008,29800,122000,Automatic
Nissan X-Trail,Nissan,2015,35800,87000,Automatic
Toyota Hiace,Toyota,2020,107800,57000,Manual
Toyota Hiace,Toyota,2019,99800,57000,Manual
Toyota Hiace,Toyota,2022,117800,32000,Manual
Toyota Hiace,Toyota,2021,97800,17000,Manual
Mercedes-Benz A250,Mercedes-Benz,2021,176999,22000,Automatic
Mercedes-Benz A250,Mercedes-Benz,2019,159999,67000,Automatic
Toyota Vellfire,Toyota,2015,129800,57000,Automatic
Toyota Hilux,Toyota,2014,59800,97000,Manual
Toyota Hiace,Toyota,2004,24800,117000,Manual
Toyota Hilux,Toyota,2016,61500,57000,Automatic
Toyota Hiace,Toyota,2021,113800,32000,Manual
Lexus RX350,Lexus,2013,76800,82000,Automatic
Toyota Hiace,Toyota,2018,95800,62000,Manual
Mercedes-Benz C200,Mercedes-Benz,2019,179999,57000,Automatic
Mercedes-Benz C300,Mercedes-Benz,2019,163999,92000,Automatic
Mercedes-Benz E300,Mercedes-Benz,2021,278800,8862,Automatic
Volkswagen Jetta,Volkswagen,2018,46999,47000,Automatic
Toyota Vellfire,Toyota,2016,159999,82000,Automatic
Mazda 2,Mazda,2017,39999,52000,Automatic
BMW 328i,BMW,2015,69999,72000,Automatic
Toyota Vios,Toyota,2018,45500,52000,Automatic
Mercedes-Benz C200,Mercedes-Benz,2022,216999,32000,Automatic
Mercedes-Benz C200,Mercedes-Benz,2021,208999,32000,Automatic
Toyota Camry,Toyota,2010,30800,162000,Automatic
Mercedes-Benz E350,Mercedes-Benz,2020,193800,52000,Automatic
Toyota Vios,Toyota,2013,29500,87000,Automatic
Toyota Vios,Toyota,2011,23500,97000,Automatic
MINI Countryman,MINI,2018,132000,52000,Automatic
Mercedes-Benz GLA250,Mercedes-Benz,2022,216000,12000,Automatic
Volkswagen Tiguan,Volkswagen,2023,140800,12000,Automatic
Honda Civic,Honda,2019,85500,47000,Automatic
Mazda 3,Mazda,2018,59800,72000,Automatic
Peugeot 5008,Peugeot,2022,99999,32000,Automatic
Honda Civic,Honda,2016,43500,112000,Automatic
Honda Civic,Honda,2021,93500,47000,Automatic
Honda City,Honda,2021,59500,32000,Automatic
Honda City,Honda,2019,47500,67000,Automatic
Honda City,Honda,2021,66500,37000,Automatic
Perodua Alza,Perodua,2020,42500,42000,Automatic
Perodua Alza,Perodua,2021,43500,42000,Automatic
Perodua Alza,Perodua,2022,52500,17000,Automatic
Honda HR-V,Honda,2021,89900,37000,Automatic
Toyota Yaris,Toyota,2023,70600,37000,Automatic
Honda Jazz,Honda,2018,57900,62000,Automatic
Perodua AXIA,Perodua,2019,31500,82000,Automatic
Proton Iriz,Proton,2022,46300,32000,Automatic
Toyota Vios,Toyota,2022,67800,47000,Automatic
Perodua Bezza,Perodua,2020,32500,77000,Automatic
Perodua Bezza,Perodua,2024,44500,27000,Automatic
Perodua Bezza,Perodua,2023,39500,22000,Automatic
Perodua Bezza,Perodua,2020,29500,32000,Automatic
Toyota Vios,Toyota,2017,51800,62000,Automatic
Perodua AXIA,Perodua,2023,35500,7000,Automatic
Perodua AXIA,Perodua,2018,25500,62000,Automatic
Perodua AXIA,Perodua,2022,27500,57000,Automatic
Perodua AXIA,Perodua,2020,17500,37000,Manual
Proton Persona,Proton,2018,28800,77000,Automatic
BMW 320i,BMW,2015,64800,77000,Automatic
Toyota Vellfire,Toyota,2012,82600,82000,Automatic
Nissan Almera,Nissan,2013,19800,97000,Automatic
Nissan Almera,Nissan,2021,64800,97000,Automatic
Ford Ranger,Ford,2019,79800,102000,Automatic
Mercedes-Benz GLA200,Mercedes-Benz,2014,68800,112000,Automatic
Perodua Myvi,Perodua,2011,14800,127000,Automatic
Toyota Hilux,Toyota,2016,82800,82000,Automatic
Mercedes-Benz CLA200,Mercedes-Benz,2018,127772,67000,Automatic
Honda City,Honda,2013,31800,112000,Automatic
Toyota Alphard,Toyota,2006,39800,122000,Automatic
Honda HR-V,Honda,2019,77800,52000,Automatic
Toyota Alphard,Toyota,2015,142800,57000,Automatic
Perodua Bezza,Perodua,2018,33800,92000,Manual
Nissan Serena,Nissan,2015,48800,217000,Automatic
Volkswagen Golf,Volkswagen,2013,31800,87000,Automatic
Proton Preve,Proton,2018,27800,62000,Automatic
Honda City,Honda,2014,36800,102000,Automatic
Perodua Myvi,Perodua,2022,42500,12000,Automatic
Perodua Myvi,Perodua,2022,43500,52000,Automatic
Proton X70,Proton,2021,79800,52000,Automatic
Perodua Myvi,Perodua,2021,37500,37000,Automatic
Perodua Myvi,Perodua,2018,33500,47000,Automatic
Proton Saga,Proton,2010,8500,87000,Automatic
Proton Persona,Proton,2010,8800,102000,Automatic
Perodua Myvi,Perodua,2021,46800,87000,Automatic
Perodua Myvi,Perodua,2022,53600,37000,Automatic
Honda City,Honda,2015,37800,82000,Automatic
Perodua Bezza,Perodua,2017,33600,67000,Automatic
Mercedes-Benz C350 e,Mercedes-Benz,2017,105800,82000,Automatic
Mercedes-Benz E240,Mercedes-Benz,2004,13800,97000,Automatic
Honda City,Honda,2014,36800,107000,Automatic
Mercedes-Benz E250,Mercedes-Benz,2011,39800,97000,Automatic
Proton X70,Proton,2019,53800,97000,Automatic
Honda City,Honda,2014,37800,97000,Automatic
Perodua Alza,Perodua,2022,71800,37000,Automatic
Kia Sportage,Kia,2018,51800,57000,Automatic
Honda City,Honda,2022,74300,62000,Automatic
Nissan Serena,Nissan,2015,49800,87000,Automatic
Toyota Vellfire,Toyota,2013,91900,82000,Automatic
Nissan Navara,Nissan,2018,66800,77000,Automatic
Toyota Vios,Toyota,2016,38800,82000,Automatic
Mercedes-Benz CLA45 AMG,Mercedes-Benz,2013,120000,92000,Automatic
Mercedes-Benz E250 CGI,Mercedes-Benz,2010,46800,112000,Automatic
Mazda 3,Mazda,2015,43800,92000,Automatic
Honda Civic,Honda,2021,84800,22000,Automatic
Mercedes-Benz C200,Mercedes-Benz,2020,163800,37000,Automatic
Mercedes-Benz GLC250,Mercedes-Benz,2018,148500,87000,Automatic
Nissan Almera,Nissan,2016,29600,72000,Automatic
Toyota Vios,Toyota,2010,20900,107000,Automatic
Mercedes-Benz GLC300,Mercedes-Benz,2020,261800,37000,Automatic
Toyota Vellfire,Toyota,2012,78800,97000,Automatic
Nissan Almera,Nissan,2020,53800,47000,Automatic
Volvo S60,Volvo,2023,230000,7000,Automatic
Toyota Alphard,Toyota,2016,168800,77000,Automatic
BMW 330e,BMW,2018,75800,47000,Automatic
Mercedes-Benz GLA250,Mercedes-Benz,2016,92800,52000,Automatic
Toyota Avanza,Toyota,2019,58800,67000,Automatic
Toyota Innova,Toyota,2022,94800,17000,Automatic
Honda HR-V,Honda,2019,77600,67000,Automatic
Perodua Myvi,Perodua,2020,43800,37000,Automatic
Honda CR-V,Honda,2023,132800,37000,Automatic
Honda CR-V,Honda,2017,90600,92000,Automatic
Honda CR-V,Honda,2023,140800,7000,Automatic
Honda Civic,Honda,2017,66600,77000,Automatic
Honda Civic,Honda,2020,99800,62000,Automatic
Honda Civic,Honda,2017,83800,72000,Automatic
Volvo XC90,Volvo,2022,238500,97000,Automatic
MINI Countryman,MINI,2019,127800,47000,Automatic
Toyota Harrier,Toyota,2021,172800,22000,Automatic
Mitsubishi Triton,Mitsubishi,2015,29800,97000,Manual
Mitsubishi Triton,Mitsubishi,2016,51800,67000,Automatic
Mitsubishi Triton,Mitsubishi,2017,41800,62000,Manual
Honda City,Honda,2017,52900,87000,Automatic
Honda City,Honda,2020,59600,82000,Automatic
Honda City,Honda,2006,10600,132000,Automatic
MINI Countryman,MINI,2013,47800,87000,Automatic
Perodua Bezza,Perodua,2018,26800,67000,Automatic
Honda Insight,Honda,2011,16888,82000,Automatic
Volkswagen Polo,Volkswagen,2012,19888,82000,Automatic
Proton Persona,Proton,2019,30888,62000,Automatic
Suzuki Grand Vitara,Suzuki,2010,19888,92000,Automatic
Honda Jazz,Honda,2017,51800,72000,Automatic
Lexus RX270,Lexus,2013,69800,97000,Automatic
Volvo XC60,Volvo,2019,118800,77000,Automatic
Volkswagen Vento,Volkswagen,2018,28888,67000,Automatic
Perodua Bezza,Perodua,2018,33888,57000,Automatic
Perodua Viva,Perodua,2011,13888,82000,Automatic
Honda Freed,Honda,2010,34888,82000,Automatic
Nissan X-Trail,Nissan,2020,79800,17000,Automatic
Toyota Prius,Toyota,2013,25888,77000,Automatic
Perodua AXIA,Perodua,2014,20888,82000,Automatic
Honda Accord,Honda,2017,69888,82000,Automatic
Volkswagen Beetle,Volkswagen,2014,44800,52000,Automatic
BMW 330i,BMW,2021,175800,47000,Automatic
Audi R8,Audi,2014,177500,87000,Automatic
Hyundai Grand Starex,Hyundai,2016,59800,127000,Automatic
Mercedes-Benz E250 CGI,Mercedes-Benz,2012,46999,112000,Automatic
Kia Sportage,Kia,2014,27800,107000,Automatic
Audi A6,Audi,2013,49800,92000,Automatic
Kia Picanto,Kia,2019,29888,62000,Automatic
Kia Rio,Kia,2015,25888,77000,Automatic
Hyundai Sonata,Hyundai,2011,19888,82000,Automatic
Kia Sorento,Kia,2011,19888,82000,Automatic
Honda City,Honda,2016,35999,77000,Automatic
Audi TT,Audi,2018,149850,97000,Automatic
Hyundai Tucson,Hyundai,2017,57888,67000,Automatic
Mazda 2,Mazda,2016,42888,82000,Automatic
Kia Optima K5,Kia,2014,37888,72000,Automatic
Nissan Serena,Nissan,2019,83888,57000,Automatic
Volkswagen Golf,Volkswagen,2022,129800,27000,Automatic
Honda Accord,Honda,2014,39900,157000,Automatic
Toyota Vellfire,Toyota,2017,161800,62000,Automatic
Toyota Estima,Toyota,2012,58800,117000,Automatic
Mazda CX-5,Mazda,2020,105800,67000,Automatic
Porsche Macan,Porsche,2014,212888,92000,Automatic
Nissan Serena,Nissan,2018,76888,92000,Automatic
Nissan Grand Livina,Nissan,2008,13555,137000,Automatic
Mercedes-Benz GLC250,Mercedes-Benz,2016,115000,82000,Automatic
Toyota Land Cruiser,Toyota,2014,139800,112000,Automatic
Honda Jazz,Honda,2014,39800,87000,Automatic
Mercedes-Benz C200,Mercedes-Benz,2015,79999,87000,Automatic
Proton Saga,Proton,2020,32400,42000,Automatic
Honda City,Honda,2022,76800,27000,Automatic
Perodua Myvi,Perodua,2020,45000,72000,Automatic
Perodua Myvi,Perodua,2020,43800,67000,Automatic
Perodua Myvi,Perodua,2018,42800,92000,Automatic
Proton Saga,Proton,2019,27900,72000,Automatic
Mercedes-Benz C200,Mercedes-Benz,2017,117800,42000,Automatic
Perodua Bezza,Perodua,2018,28900,92000,Automatic
